ein,env,geo,tradeassoc,name,p3orgpur,fisyr,ntee1,nteecc,state,zip5,ntee2007a,tradeassoc
232787790,1,4,,COUNTRYSIDE CONSERVANCY,,1998,C,C02,PA,18471,C01,
10372129,1,4,,NORTH AMERICAN LAKE MANAGEMENT SOCIETY,"PROMOTE FURTHER UNDERSTANDING OF LAKES, PONDS, RESERVOIRS, IMPOUNDMENTS AND THEIR WATERSHEDS; THEIR ECOSYSTEMS; AND THEIR PROTECTION AND RESTORATION.",1998,C,C02,WI,53705,C03,
133831327,1,4,,"GEO: GLOBAL ENVIRONMENTAL OPTIONS, INC.",SUSTAINABLE DESIGN & DEVELOPMENT,1998,C,C02,NY,10021,C01,
430739519,1,4,,"NATIONAL COUNCIL OF STATE GARDEN CLUBS, INC.",PROMOTE STUDY OF HORTICULTURE,1998,C,C03,MO,63110,C03,
30303870,1,2,,ASSOCIATION OF WETLAND MANAGERS INC,,1998,C,C03,NY,12023,C03,
582022001,1,2,,"ENVIRONMENTAL FUND FOR GEORGIA, INC.","THE ORGANIZATION IS A COALITION OF TWENTY-TWO OF GEORGIA'S LEADING ENVIRONMENTAL NOT FOR PROFIT, 501 (C) (3) ORGANIZATIONS. THROUGH PARTICIPATION IN WORKPLACE GIVING PROGRAMS. THE ORGANIZATION PROVIDES CRITICAL FINANCIAL SUPPORT TO ITS MEMBER GROUPS.",1998,C,C03,GA,30309,C12,
237378788,1,3,,"CENTRAL STATES WATER ENVIRONMENT ASSOCIATION, INCORPORATED","THE OBJECTIVES OF THE ASSOCIATION ARE TO ADVANCE THE FUNDAMENTAL KNOWLEDGE OF THE WATER ENVIRONMENT AND TO ADVANCE THE TECHNOLOGY IN THE DESIGN, CONSTRUCTION, OPERATION, AND MANAGEMENT OF WATER QUALITY SYSTEMS AND FACILITIES.",1998,C,C03,IL,60506,C03,
590907136,1,2,,FLORIDA FEDERATION OF GARDEN CLUBS INC.,"THE PURPOSE IS TO FURTHER THE EDUCATION OF MEMBERS AND THE PUBLIC IN THE FIELDS OF GARDENING, HORTICULTURE, BOTANY, AND CONSERVATION, ETC.",1998,C,C03,FL,32789,C42,
42183225,1,2,,GARDEN CLUB FEDERATION OF MA INC.,HORTICULTURE EDUCATION,1999,C,C03,MA,2481,C42,
530218954,1,4,,AMERICAN SHORE AND BEACH PRESERVATION ASSOCIATION,PRESERVE SHORES AND BEACHS,1998,C,C03,CA,94611,C30,
741162773,1,4,,NATIONAL ASSOCIATION OF CONSERVATION DISTRICTS,CONSERVATION EDUCATION.,1998,C,C03,TX,77574,C03,
10468832,1,1,,"MUNICIPAL REVIEW COMMITTEE, INC.",LIAISON FOR SOLID WASTE DISPOSAL.,1998,C,C03,ME,4402,C02,
382160283,1,2,,MICHIGAN WATER ENVIRONMENT ASSOCIATION,WATER ENVIRONMENT AWARENESS,1998,C,C03,MI,48303,C03,
911027785,1,4,,SOLID WASTE ASSOCIATION OF NORTH AMERICA,"THE ASSOCIATION'S PRIMARY OBJECTIVES ARE TO DEVELOP INCREASED PROFESSIONALISM IN THE FIELD OF SOLID WASTE MANAGEMENT; TO DEVELOP ENVIRONMENTALLY SOUND, ECONOMICALLY COMPETITIVE, AND EFFECTIVE INTEGRATED SOLID WASTE MANAGEMENT SYSTEMS, INCLUDING EDUCATION, RECYCLING, COLLECTION, TRANSFER, PROCESSING, LAND-FILLING, AND WASTE-TO-ENERGY CONVERSION OF SOLID WASTES; AND TO FOSTER A COOPERATIVE ATMOSPHERE AMONG MUNICIPAL SOLID WASTE MANAGEMENT PROFESSIONALS THROUGH DISSEMINATION OF INFORMATION,",1998,C,C03,MD,20910,C03,
222184162,1,2,,NEW JERSEY WATER ENVIRONMENT ASSOC.,EDUCATIONAL,1998,C,C03,NJ,8807,C03,
810506868,1,1,,PRICKLY PEAR LAND TRUST,"Preservation of open space with recreational, wildlife, scenic, agricultural values in the Prickly Pear Valley and surrounding lands",2001,C,C03,MT,59624,C34,
231317686,1,2,,GARDEN CLUB FEDERATION OF PENNSYLVANIA,,1998,C,C03,PA,16655,C42,
561134204,1,1,,"THE ASSOC FOR THE PRESERVATION OF THE ENO RIVER VALLEY, INC.","PRESERVE ENO RIVER AREA, ETC.",1998,C,C03,NC,27712,C30,
521072223,1,4,,ASSOCIATION OF STATE AND INTERSTATE WATER POLLUTION CONTROL ADMINISTRATORS,TO PROVIDE TECHNICAL INFORMATION AND DEVELOP MANAGEMENT INFORMATION EXCHANGE TO INFORM THE PUBLIC ABOUT WATER PROGRAM ISSUES AND NEEDS.,1998,C,C03,DC,20002,C02,
731672982,1,4,,"Global Footprint Network, Inc. (Formerly Ecological Footprint Network)","To help organizations around the world track the extent of society's environmental impact through the use of a resource management tool, know as the 'Ecological Footprint', that measures how much land and water area a human population requires to produce",2003,C,C03,CA,94610,Q38,
530196544,1,4,,AMERICAN FORESTS,CONSERVATION EDUCATION ABOUT TREES AND FORESTS,1998,C,C03,DC,20006,C36,
591768923,1,4,,"AMERICAN SOLAR ENERGY SOCIETY, INC.","THE AMERICAN SOLAR ENERGY SOCIETY, INC. WAS ORGANIZED FOR THE PURPOSE OF EXAMINING, EVALUATING, AND DEMONSTRATING THE APPLICATION OF SOLAR ENERGY AND OTHER ENERGY SOURCES.",1998,C,C03,CO,80301,C01,
42814018,1,3,,"NORTHEAST STATES FOR COORDINATED AIR USE MANAGEMENT, INC.","SCIENTIFIC RESEARCH, EDUCATIONAL PROGRAMS AND ENVIRONMENTAL POLICY AS THEY RELATE TO AIR QUALITY ISSUES",1998,C,C03,MA,2114,C20,
391793728,1,1,,"BUTTE DES MORTS CONSERVATION CLUB, INC.",,1998,C,C03,WI,54927,C30,
570725845,1,2,,WATER ENVIRONMENT ASSOCIATION OF SOUTH CAROLINA,TECHNICAL/EDUCATIONAL FOR WASTE WATER PROFESSIONALS,1999,C,C03,SC,29206,C03,
311601550,1,4,,"NOISE POLLUTION CLEARINGHOUSE, INC.",RAISE PUBLIC AWARENESS ON NOISE.,1998,C,C03,VT,5601,C01,
460442973,1,4,,"BIG SIOUX NURSERY, INC.",,1998,C,C03,SD,57201,C19,
943265560,1,4,,CENTER FOR RESOURCE SOLUTIONS,,1998,C,C03,CA,94129,C30,2
526050420,1,4,,"NATIONAL CAPITAL AREA FEDERATION OF GARDEN CLUBS, INC.",,1998,C,C03,DC,20002,C42,
66036288,1,2,,NEW CANAAN GARDEN CLUB,CIVIC IMPROVEMENTS & BEAUTIFICATION,1998,C,C03,CT,6840,C42,
370913411,1,4,,"ECOLOGICAL SOCIETY OF AMERICA, INC.",NONPROFIT ORGANIZATION TO PROMOTE SCIENTIFIC STUDY OF ORGANISMS IN RELATION TO THEIR ENVIRONMENT & INCREASE PUBLIC KNOWLEDGE OF THE ENVIRONMENT.,1998,C,C03,DC,20036,C03,
810501011,1,4,,WOMEN'S VOICES FOR THE EARTH,PROMOTING ENVIRONMENTAL AWARENESS,1998,C,C03,MT,59802,C01,
391846305,1,1,,FRIENDS OF THE MENOMONEE RIVER INC.,SEEKING TO CLEAN UP MENOMONEE RIVER,1998,C,C03,WI,53226,C01,
371018692,1,4,,MEMORIAL RESEARCH TRUST OF THE INTERNATIONAL SOCIETY OF ARBORICULTURE,SUPPORT PROFESSIONAL ARBORISTS,1998,C,C05,IL,61826,C03,
10380763,1,1,,LAUDHOLM TRUST,"THE TRUST OPERATES TO SUPPORT ESTUARINE ECOSYSTEMS, PRIMARILY THE WELLS NATIONAL EWTUARINE RESEARCH RESERVE. THIS IS DONE THROUGH AQUISITION, PRESERVATION, RESEARCH, EDUCATION, AND OTHER ACTIVITIES RELATED TO ESTUARINE ECOSYSTEMS. CONTRIBUTIONS EXPENSE INCLUDES CASH PAYMENTS MADE TO OR ON BEHALF OF THE WELLS NATIONAL RESERVE.",1998,C,C05,ME,4090,C30,
222360736,1,2,,"ENVIRONMENTAL ADVOCATES, INC.",THE PRIMARY EXEMPT PURPOSE OF THE ORGANIZATION IS TO PROVIDE EDUCATION AND ASSISTANCE TO THE PUBLIC ON KEY ENVIRONMENTAL AND ENERGY ISSUES.,1998,C,C05,NY,12210,C05,
550541323,1,4,,"THE MOUNTAIN INSTITUTE, INC.","PUBLIC SCIENTIFIC, RESEARCH AND EDUCATION",1998,C,C05,WV,26807,C30,
43066693,1,3,,KATHARINE NORDELL LLOYD CENTER FOR ENVIRONMENTAL STUDIES,EDUCATION AND RESEARCH,1998,C,C05,MA,2748,C05,
521052547,1,4,,"HORTICULTURAL RESEARCH INSTITUTE ENDOWMENT FUND, INC.",HORTICULTURAL RESEARCH GRANTS,1998,C,C05,DC,20005,C12,
431953180,1,1,,Sustain Dane Inc,environmental education,2003,C,C05,WI,53703,C60,
810544086,1,1,,YELLOWSTONE ECOLOGICAL RESEARCH CTR,Educ & research of Yellowstone,2001,C,C05,MT,59715,C05,
581592902,1,2,,"CLEAN WATER FUND OF NORTH CAROLINA, INC.",ENVIRONMENTAL EDUCATION FOR COMMUNITIES,1998,C,C05,NC,28801,C01,
810554715,1,4,,Institute for National Environmental Laboratory Accreditation,SCIENTIFIC RESEARCH & DEVELOPMENT,2003,C,C05,TX,76086,J40,
510163801,1,2,,VT PUBLIC INTEREST RESEARCH & EDUC. FUND,EDUCATION & RESEARCH,1998,C,C05,VT,5602,C01,
520970499,1,4,,ENVIRONMENTAL CONCERN INC.,"TO RESEARCH, DEVELOP AND APPLY TECHNOLOGY IN THE RESTORATION AND CONSTRUCTION OF WETLANDS; TO DISPENSE THIS KNOWLEDGE IN EDUCATION PROGRAMS",1998,C,C05,MD,21663,C05,
10515381,1,4,,BIODIVERSITY RESEARCH INSTITUTE,COLL AND DISSEMINATION OF SCIENTIFIC,1998,C,C05,ME,4032,C05,
222467379,1,1,,"UPSTATE FRESHWATER INSTITUTE, INC.",,1998,C,C05,NY,13214,C05,
237063420,1,4,,WATER QUALITY RESEARCH COUNCIL,EDUCATION AND RESEARCH,1998,C,C05,IL,60532,C05,
270038237,1,1,,CONSERVATION FARMS AND RANCHES,"TO PROMOTE AN APPRECIATION OF THE ENVIRONMENT, THROUGH EDUCATIONAL AND DIRECT PERFORMANCE OF ACTIVITIES TO CONSERVE LAND AND PROTECT THE WILDLIFE THAT INHABIT IT, AND TO MAKE A MODEL CENTER FOR THE STUDY OF HABITAT AND THE ANIMALS THAT ARE PART OF THE ECO",2003,C,C05,CA,94105,C30,
132879779,1,3,,"CONEG POLICY RESEARCH CENTER, INC.",FOSTER INTERGOVERNMENTAL COOPERATION IN THE NORTHEAST THROUGH CONSIDERATION OF COMMON PROBLEMS RELATING TO ECONOMIC CONDITIONS & RESOURCES OF MEMBERS.,1998,C,C05,DC,20001,C05,
942579986,1,2,,CALIFORNIA FOUNDATION ON THE ENVIRONMENT AND THE ECONOMY,THE FOUNDATION BRINGS TOGETHER A DIVERSE SPECTRUM OF SOCIETY TO ADDRESS COMPLEX ECONOMIC AND SOCIAL ISSUES TO ACHIEVE LONG-TERM BENEFICIAL SOLUTIONS.,1998,C,C05,CA,94133,C05,
562086667,1,1,,"SANDHILLS ECOLOGICAL INSTITUTE, INC.",STUDY LONGLEAF PINE ECOSYSTEM (NC & SC),1998,C,C05,NC,28388,C05,
237337664,1,4,,"THE COUSTEAU SOCIETY, INC.","ENVIRONMENTAL EDUCATION - THE COUSTEAU SOCIETY'S EXEMPT PURPOSE IS TO ENCOURAGE CONSERVATION OF NATURAL RESOURCES AND TO PROTECT ALL ELEMENTS OF THE ENVIRONMENT, INCLUDING FORESTS, WILDLIFE, WILDERNESS, PARKS, RIVERS, OCEANS AND SEAS OF THE UNITED STATES OF AMERICA AND THE ENTIRE WORLD: TO INCREASE KNOWLEDGE AND FOSTER APPRECIATION OF NATURAL RESOURCES AND ALL ELEMENTS OF THE ENVIRONMENT; TO CONDUCT AND SPONSOR RESEARCH DIRECTED TOWARD THE CONSERVATION OF NATURAL RESOURCES AND PROTECTION OF ALL ELEMENTS OF THE ENVIRONMENT; AND OTHER ACTIVITIES AND SERVICES.",1998,C,C05,VA,23320,C60,
916063843,1,4,,FOUNDATION FOR GLACIER & ENVIRONMENTAL RESEARCH,,1998,C,C05,WA,98006,C05,
411647799,1,4,,CENTER FOR ENERGY & ENVIRONMENT,"WORKS TO ACHIEVE A MUTUALLY BENEFICIAL RELATIONSHIP BETWEEN SOCIETY AND THE ENVIRONMENT BY PROMOTING THE RESPONSIBLE, EFFICIENT USE OF NATURAL AND ECONOMIC RESOURCES. THE ORGANIZATION ACCOMPLISHES ITS MISSION BY: EVALUATING AND DEVELOPING PUBLIC POLICY INITIATIVES THAT ADVANCE THE LONG-TERM PUBLIC INTEREST IN A HEALTHY ENVIRONMENT AND SUSTAINABLE ECONOMY; CONDUCTS APPLIED RESEARCH WHICH PROVIDES A SOUND BASIS FOR PROGRAM DESIGN;",1999,C,C05,MN,55401,C05,
840688506,1,1,,THE KEYSTONE CENTER,THE KEYSTONE CENTER (THE CENTER) IS A NON-PROFIT SCIENCE AND PUBLIC POLICY AND EDUCATIONAL ORGANIZATION WHICH WAS FOUNDED IN 1975,1998,C,C05,CO,80435,C05,
134079668,1,4,,PAUL F. BRANDWEIN INSTITUTE INC,,1999,C,C05,NY,10017,C02,
237245037,1,1,,"CHESAPEAKE RESEARCH CONSORTIUM, INC.",CHESAPEAKE RESEARCH CONSORTIUM INC'S PRIMARY EXEMPT PURPOSE IS TO COORDINATE RESEARCH AND SERVICE ACTIVITIES ON THE CHESAPEAKE BAY AND THE GEOGRAPHICALLY CONTIGUOUS ENVIRONMENTAL REGION.,1998,C,C05,MD,21037,C05,
50530668,1,2,,"PENN ENVIRONMENT RESEARCH & POLICY CENTER, INC","The PennEnvironment Research and Policy Center Inc. provides assistance to residents and organizations of Pennsylvania to address environmental and public health concerns in their communities. We promote clean air, clean water and open space protection. T",2003,C,C05,PA,19107,C05,
223880229,1,2,,Texas Environmental Research Consortium,Research for Air Quality & Prevention of Air Pollution,2003,C,C05,TX,77002,C05,
223232968,1,4,,INSTITUTE OF ECOSYSTEM STUDIES,ECOLOGICAL RESEARCH AND EDUCATION,1998,C,C05,NY,12545,C05,
112587776,1,4,,HUDSONIA LIMITED,,1999,C,C05,NY,12504,C05,
521379661,1,4,,LEAGUE OF CONSERVATION VOTERS ED. FUND,"THE PRIMARY PURPOSE OF THE ORGANIZATION IS TO EDUCATE THE PUBLIC, PRESS AND POLICY MAKERS ABOUT POLLUTION, ENVIRONMENTAL DEGRADATION, AND HELP STRENGTHEN CITIZENS' GROUPS WORKING TO PROTECT OUR PUBLIC HEALTH AND NATURAL RESOURCES.",1998,C,C05,DC,20036,C01,
841419302,1,5,,INSTITUTE FOR SOCIAL & ENVIRONMENTAL TRANSITION,,1998,C,C05,CO,80302,C05,
680401509,1,4,,"NEW BUILDINGS INSTITUTE, INC.","TO PROMOTE AND FOSTER ENERGY EFFICIENCY AND THE CONSERVATION OF NATURAL RESOURCES, ENERGY POLICY DEVELOPMENT, AND ENERGY SYSTEMS MANAGEMENT. TO PROVIDE EDUCATION, RESEARCH AND SUPPORT RELATED TO ENERGY EFFICIENCY AND CONSERVATION.",1999,C,C05,NY,12033,C05,
161598492,1,4,,COMMUNITY SCIENCE INSTITUTE INC.,To educate the general public about environmental monitoring and its critical role in managing natural resources sustainability,2001,C,C05,NY,14886,C02,
710467088,1,2,,"ARKANSAS PUBLIC POLICY PANEL, INC",,1998,C,C05,AR,72201,C01,
521423164,1,4,,CENTER FOR CLEAN AIR POLICY,"TO CONTRIBUTE TO AND FOSTER, THROUGH RESEARCH AND CONSULTING ACTIVITIES, THE PUBLIC DEBATE ON AND UNDERSTANDING OF VARIOUS ENVIRONMENTAL ISSUES.",1998,C,C05,DC,20002,C05,
943294567,1,4,,REAL GOODS INSTITUTE FOR SOLAR LIVING,THE INSTITUTE FOR SOLAR LIVING IS DEDICATED TO THE BELIEF THAT EDUCATION WILL HELP BRING ABOUT CHANGES IN CONSCIOUSNESS AND BEHAVIOR NECESSARY TO CREATE AND ENVIRONMENTALLY SUSTAINABLE FUTURE.,1999,C,C05,CA,95449,C60,
920086250,1,2,,CENTER FOR ALASKAN COASTAL STUDIES,EDUCATIONAL & ENVIRONMENTAL STUDY,1998,C,C05,AK,99603,C60,
391531523,1,1,,FRIENDS OF WISE NATURE CENTER,,1998,C,C11,WI,54742,C11,
111770097,1,1,,PLANTING FIELDS FOUNDATION,"PLANTING FIELDS FOUNDATION IS OPERATED FOR THE BENEFIT OF THE GENERAL PUBLIC BY MAINTAINING AN ARBORETUM IN OYSTER BAY, NY THROUGH GRANTS PD TO NYS",1998,C,C11,NY,11771,C11,
222559199,1,1,,WELLFLEET CONSERVATION TRUST,LAND CONSERVATION AND INCREASE COMMUNITY AWARENESS,1998,C,C11,MA,2667,C34,
561673281,1,1,,CAPE FEAR BOTANICAL GARDEN,TO EDUCATE THE PUBLIC IN GARDENING,1998,C,C11,NC,28305,C41,
943041320,1,1,,THE FRIENDS OF LAKEWOLD,"THE FRIENDS OF LAKEWOLD MAINTAIN THE GARDENS AND USE IT FOR EDUCATIONAL, CHARITABLE AND SCIENTIFIC PURPOSES.",1998,C,C11,WA,98498,C11,
341381162,1,1,,SHAKER LAKES REGIONAL NATURE CENTER ENDOWMENT,,1998,C,C11,OH,44120,C11,
521691924,1,4,,"NATIONAL PARK TRUST, INC.","TO ASSIST IN IMPROVEMENT, PROTECTION AND EXPANSION OF PROPERTIES HELD OR MANAGED BY THE NATIONAL PARK SERVICE OF THE UNITED STATES DEPARTMENT OF THE INTERIOR AND BY PARK SERVICES OF STATES AND LOCALITIES OF THE UNITED STATES.",1998,C,C11,DC,20002,C34,
421308039,1,1,,INDIAN CREEK NATURE CENTER CHARITABLE TRUST,,1998,C,C11,IA,52403,C11,
136176032,1,1,,FRIENDS OF RYE NATURE CENTER,SUPPORT ENVIRONMENTAL SCIENCE,1998,C,C11,NY,10580,C11,
954112557,1,1,,FRIENDS OF THE ANGELES CHAPTER FOUNDATION,SUPPORT LONG TERM ENVIRONMENTAL PROTECTION,1999,C,C11,CA,90010,C12,
237322143,1,1,,FRIENDS OF RADNOR LAKE,SUPPORT RADNOR LAKE NATURAL AREA,1998,C,C11,TN,37220,C32,
870514223,1,2,,"MOUNTAIN TRAILS FOUNDATION, INC.",NON-MOTORIZED TRAIL ADVOCACY,1998,C,C11,UT,84060,C34,
411763226,1,1,,FRIENDS OF THE MISSISSIPPI RIVER,"PROVIDES EDUCATIONAL PROGRAMS TO PROMOTE THE PROTECTION, UNDERSTANDING PRESERVATION AND ENHANCEMENT OF THE MISSISSIPPI RIVER IN MINNESOTA WITH AN EMPHASIS ON THE METROPOLITAN AREA OF MINNEAPOLIS/ST. PAUL",1998,C,C11,MN,55101,C60,
391231819,1,1,,"FRIENDS OF SCHLITZ AUDUBON CENTER, INC.","THE FRIENDS OF SCHLITZ AUDUBON CENTER IS A NON-PROFIT ORGANIZATION COMMITTED TO MANAGERIAL AND FINANCIAL SUPPORT OF THE SCHLITZ AUDUBON CENTER. THE MISSION STATEMENT FOR SCHLITZ AUDUBON CENTER IS: 'BECAUSE THE EARTH CAN'T SPEAK FOR ITSELF, THE SCHLITZ AUDUBON CENTER PROMOTES AN APPRECIATION, UNDERSTANDING AND STEWARDSHIP OF OUR NATURAL HERITAGE THROUGH ENVIRONMENTAL EDUCATION AND SANCTUARY PRESERVATION'.",1998,C,C11,WI,53217,C11,
521257712,1,1,,"FRIENDS OF THE NATIONAL ARBORETUM, INC.",SUPPORT THE U.S. NATIONAL ARBORETUM,1998,C,C11,DC,20002,C11,
541268275,1,2,,FRIENDS OF THE STATE ARBORETUM,TO PROMOTE EDUCATION AND HEIGHTEN PUBLIC AWARENESS WITH RESPECT TO THE STATE ARBORETUM,1998,C,C11,VA,22620,C11,
391298929,1,1,,"FRNDS OF BAY BEACH WILDLIFE SANCT., INC.",,1998,C,C11,WI,54305,D11,
222077760,1,1,,"FRIENDS OF THE FRELINGHUYSEN ARBORETUM, INC.",,1998,C,C11,NJ,7962,C11,
237159172,1,1,,"MEMPHIS BOTANIC GARDEN FOUNDATION, INC.","TO STIMULATE INTEREST AND PROMOTE EDUCATION IN HORTICULTURE, TO PROMOTE INTEREST IN THE CONSERVATION OF NATURAL RESOURCES, AND TO ASSIST IN THE PRESERVATION AND DEVELOPMENT OF THE MEMPHIS BOTANIC GARDEN.",1998,C,C11,TN,38117,C11,
770524256,1,1,,WILDLIFE HEALTH CENTER FOUNDATION,Education,2001,C,C11,CA,95617,C11,
310968010,1,1,,"FRIENDS OF AULLWOOD, INC.",THE FRIENDS OF AULLWOOD IS A VOLUNTEER ORGANIZATION. ITS PURPOSE IS TO EDUCATE PEOPLE IN THE COMMUNITY ABOUT NATURE AND ENVIRONMENT.,1998,C,C11,OH,45414,C11,
752243795,1,1,,WOMEN'S COUNCIL OF THE DALLAS ARBORETUM AND BOTANICAL GARDEN,PROMOTION OF THE DALLAS ARBORETUM,1998,C,C11,TX,75240,C11,
954171497,1,1,,FRIENDS OF THE LOS ANGELES RIVER,PROTECT AND RESTORE THE L.A. RIVER,1998,C,C11,CA,90029,C32,
996048710,1,5,,JOHN T. WATERHOUSE ESTATE FOR NATIONAL TROPICAL GARDENS,FIN'L SUPPORT FOR BOTANICAL GRDNS,1998,C,C11,HI,96811,C11,
391579803,1,4,,KOHLER TRUST FOR PRESERVATION,SUPPORT OF CONSERVATION AND PRESERVATION.,1999,C,C11,WI,53044,C11,
591205087,1,1,,SANIBEL-CAPTIVA CONSERVATION FOUNDATION,"PRESERVING AND PROTECTING THE NATURAL ENVIRONMENT OF SANIBEL, CAPTIVA, AND THE SURROUNDING BARRIER ISLANDS",1998,C,C11,FL,33957,C30,
650112666,1,1,,"RIVERWALK FORT LAUDERDALE, INC.",CITY PARK IMPROVEMENTS,1998,C,C11,FL,33302,C11,
650603775,1,1,,FRIENDS OF SANDOWAY HOUSE NATURE CENTER,ENVIRONMENTAL EDUCATION,1998,C,C11,FL,33431,C11,
66085184,1,1,,"OLD LYME CONSERVATION TRUST, INC.",LAND PRESERVATION,1998,C,C11,CT,6371,C34,
990107937,1,1,,FRIENDS OF HONOLULU BOTANICAL GARDENS,,1998,C,C11,HI,96817,C11,
232250610,1,1,,FRIENDS OF PHILADELPHIA PARKS,PROMOTE CARE OF PHILADELPHIA PARKS.,1998,C,C11,PA,19129,C50,
237449672,1,1,,FRIENDS OF THE FULLERTON ARBORETUM,FULLERTON ARBORETUM,1998,C,C11,CA,92831,C11,
592919630,1,1,,"ALACHUA CONSERVATION TRUST, INC",,1998,C,C11,FL,32601,C34,
593275776,1,1,,"FRIENDS OF EDEN STATE GARDENS, INC.",PROGRAMS BENEFIT EDEN STATE GARDENS,2000,C,C11,FL,32459,C11,
10724451,1,4,,ASPEN CENTER FOR ENVIRONMENTAL STUDIES ENDOWMENT FUND INC,"RAISE FUNDS FOR SUPPORT OF ASPEN CENTER FOR ENVIRONMENTAL STUDIES, A 501(C)(3) ORGANIZATION LOCATED IN ASPEN, COLORADO.",2003,C,C11,CO,81621,C05,
232684679,1,1,,TINICUM CONSERVANCY,Protect environment and open space,2001,C,C11,PA,18947,C34,
631233068,1,2,,"ALABAMA CONSERVATION AND NATURAL RESOURCES FOUNDATION, INC",EDUCATION & PRODUCTION OF TV PRORAMING,1999,C,C11,AL,36072,C60,
680230311,1,1,,YOLO BASIN FOUNDATION,MANAGE YOLO BASIN WETLANDS,1998,C,C11,CA,95616,C60,
222565313,1,1,,"THE FUND FOR LAKE GEORGE, INC.","TO PROMOTE THE PRESERVATION, PROTECTION AND UNDERSTANDING OF LAKE GEORGE AND ITS SURROUNDING BASIN.",1998,C,C11,NY,12845,C30,
611293032,1,1,,"BLUEGRASS CONSERVANCY, INC.",REGIONAL LAND CONSERVANCY; TO PROVIDE SOLUTIONS TO LAND USE IN THE SEVEN COUNTY BLUEGRASS REGION OF KENTUCKY.,1998,C,C11,KY,40508,C34,
237182479,1,2,,FRNDS OF THE ST BOTANICAL GARDEN GA INC,SUPPORT STATE BOTANICAL GARDEN,1998,C,C11,GA,30605,C11,
770248682,1,1,,FRIENDS OF SAN LUIS OBISPO BOTANICAL GARDEN,CONSTRUCTION & MAINTENANCE OF A BOTANICAL GARDEN,1998,C,C11,CA,93403,C11,
237309978,1,1,,FIVE RIVERS LIMITED,ENVIRONMENTAL EDUCATION,1998,C,C11,NY,12054,C11,
951582650,1,1,,"CALIFORNIA ARBORETUM FOUNDATION, INC.",OBTAIN SUPPORT FROM INDIVIDUALS AND CORPORATE ENTITIES FOR THE BENEFIT OF THE ARBORETUM OF LOS ANGELES COUNTY,1998,C,C11,CA,91006,C11,
232726419,1,1,,FRIENDS OF THE JENKINS ARBORETUM,PROMOTING THE JENKINS ARBORETUM,1998,C,C11,PA,19333,C11,
841202946,1,1,,"DENVER BOTANIC GARDENS ENDOWMENT, INC",TO SUPPORT THE DENVER BOTANIC GARDENS,1998,C,C11,CO,80206,C11,
330750177,1,1,,ENVIRONMENTAL LEGACY FUND,CHARITABLE & EDUCATIONAL,1998,C,C11,CA,91910,C12,
66085183,1,1,,LYME LAND CONSERVATION TRUST INC,CONSERVE LYME'S NATURAL RESOURCES.,1998,C,C11,CT,6371,C34,
20467034,1,4,,AUTONOMOUS UNDERSEA SYSTEMS INSTITUTE,EDUCATION AND RESEARCH & DEVELOPMENT,1998,C,C11,NH,3824,C30,
582182939,1,1,,"FRIENDS OF THE COASTAL GARDENS, INC.",SUPPORT & DEVELOPMENT OF GARDENS,1998,C,C11,GA,31419,C11,
943261971,1,4,,SEATTLE TILTH ASSOCIATION,PUBLIC EDUCATION - ORGANIC GARDENING,1998,C,C11,WA,98103,C40,
911363472,1,2,,ENVIRONMENTAL FUND OF WASHINGTON DBA EARTH SHARE OF WASHINGTON,PARTICIPATE IN WORKPLACE GIVING,1998,C,C12,WA,98101,C12,
237119620,1,2,,CONSERVATION FOUNDATION OF MISSOURI CHARITABLE TRUST,TO ENHANCE EDUCATION OPPORTUNITIES IN THE CONSERVATION FIELD BY THE ISSUANCE OF SCHOLARSHIPS. TO EDUCATION THE PUBLIC ON CONSERVATION AND ENVIRONMENTAL ISSUES AND SUPPORT PROJECTS OF BENEFIT TO THE ENVIRONMENT.,1998,C,C12,MO,65101,C12,
830302260,1,1,,FRIENDS OF THE CHEYENNE BOTANIC GARDEN,"PROVIDE A PLACE OF BEAUTY FOR THE COMMUNITY, TO INFORM THE PUBLIC ABOUT PLANTS AND GARDENING.",1998,C,C12,WY,82001,C41,
830307408,1,1,,JACKSON HOLE ONE FLY FOUNDATION,TROUT STREAM AND HABITAT CONSERVATION,1998,C,C12,WY,83001,C12,
870579152,1,1,,FRIENDS OF THE BEAR RIVER REFUGE,PROMOTE AND ASSIST THE BEAR RIVER REFUGE,1999,C,C12,UT,84302,D11,
710863908,1,4,,OCEAN FOUNDATION FORMERLY 'THE CORAL REEF FOUNDATION',OCEAN CONSERVATION & EDUCATION,2003,C,C12,CA,94707,C32,
931001285,1,2,,ENVIRONMENTAL FEDERATION OF OREGON,,1999,C,C12,OR,97240,C12,
431679971,1,2,,MISSOURI ENVIRONMENTAL FUND,FUNDRAISING FOR ENVIRONMENTAL ORGAN.,1998,C,C12,MO,63163,C12,
60990195,1,2,,CONNECTICUT FUND FOR THE ENVIRONMENT INC,,1998,C,C12,CT,6510,C12,
841612422,1,5,,Global Greengrants Fund,To strengthen the grassroots environmental movement in developing regions by making small grants to groups striving for environmental stability,2002,C,C12,CO,80301,T20,
